Customer_ID,mrc_current_month,mvsf_br_amt_current_month,mvsf_mrc_current_month,num_subs_current_month,num_voice_subs_current_month,num_nonvoice_subs_current_month,rev_current_month,churn
4293,264.96,195.46,245.0,3,3,0,195.46,0.0
4294,105.97,95.97,65.0,1,1,0,95.97,0.0
4295,209.34,104.56,75.0,1,1,0,165.16,0.0
4296,98.2,98.2,80.0,1,1,0,98.2,0.0
4297,35.0,0.0,35.0,1,0,1,0.0,0.0
4298,149.63,144.63,70.0,1,1,0,144.63,0.0
4299,158.55,151.75,110.0,2,1,1,158.55,0.0
4300,1335.22,1065.74,925.0,16,10,6,1015.74,0.0
4301,434.16,353.36,310.0,4,4,0,354.1,0.0
4302,864.96,664.96,651.38,10,10,0,664.96,0.0
4303,227.74,220.73,110.0,2,1,1,227.74,0.0
4304,585.79,445.79,540.0,7,7,0,445.79,0.0
4305,55.0,55.0,55.0,1,1,0,55.0,1.0
4306,339.15,64.27000000000001,332.0,4,4,0,64.27,0.0
4307,102.2,102.2,80.0,1,1,0,102.2,1.0
4308,263.37,208.37,185.0,3,2,1,208.37,0.0
4309,208.34,248.92,163.0,4,3,1,148.92,0.0
4310,330.51,250.63,260.92,4,4,0,200.63,0.0
4311,657.93,518.11,380.0,5,5,0,518.11,0.0
4312,156.92,127.98,117.0,2,2,0,127.98,1.0
4313,283.05,238.05,255.0,3,3,0,238.05,0.0
4314,407.13,387.13000000000005,383.0,5,4,1,387.13,0.0
4315,1015.09,985.09,906.0,19,19,0,985.09,0.0
4316,125.0,125.0,75.0,1,1,0,125.0,0.0
4317,217.66,187.66,150.0,2,2,0,187.66,0.0
4318,333.67,288.67,260.0,4,3,1,288.67,0.0
4319,680.56,658.57,645.0,12,9,3,680.56,0.0
4320,77.6,75.0,75.0,1,1,0,77.6,0.0
4321,106.72,106.72,105.92,2,2,0,106.72,0.0
4322,261.34,227.94,150.0,2,2,0,231.34,0.0
4323,375.91,295.91,300.0,4,4,0,295.91,0.0
4324,95.41,83.7,66.88,1,1,0,86.4,0.0
4325,105.0,105.0,105.0,1,1,0,105.0,0.0
4326,314.72,294.72,229.0,5,3,2,294.72,0.0
4327,412.99,311.99,380.0,5,5,0,312.92,0.0
4328,80.0,80.0,80.0,1,1,0,80.0,0.0
4329,686.49,486.49,605.0,13,7,6,486.49,0.0
4330,732.3,592.3299999999998,552.9200000000001,9,9,0,592.33,0.0
4331,181.12,152.42,161.94,2,2,0,152.42,0.0
4332,398.09,294.75,385.0,5,5,0,297.85,0.0
4333,10000.0,10000.0,0.0,1,0,1,10000.0,0.0
4334,163.55,100.94,159.86,2,2,0,104.42,0.0
4335,223.07,147.20999999999995,113.75,3,1,2,151.44,0.0
4336,456.82,459.75,415.0,4,4,0,456.82,0.0
4337,129.04,119.04,65.0,1,1,0,119.04,0.0
4338,1124.41,1074.41,555.0,7,7,0,774.41,0.0
4339,172.5,152.5,172.5,3,2,1,152.5,0.0
4340,107.36,107.36,105.0,2,2,0,107.36,0.0
4341,220.2,220.2,205.0,3,3,0,220.2,0.0
4342,241.9,179.39999999999995,225.0,3,3,0,181.9,0.0
4343,389.15,309.1500000000001,300.0,4,4,0,309.15,0.0
4344,173.59,146.84,165.75,2,2,0,141.24,0.0
4345,85.6,85.6,80.0,1,1,0,85.6,0.0
4346,96.25,81.78,75.0,1,1,0,81.78,0.0
4347,163.45,151.85,85.0,2,1,1,158.45,0.0
4348,742.74,336.07,523.68,8,8,0,270.06,0.0
4349,38.64,35.0,35.0,1,0,1,38.64,0.0
4350,175.88,152.14,150.0,2,2,0,151.12,0.0
4351,362.2,362.2,360.0,5,5,0,362.2,0.0
4352,297.05,243.6,230.0,3,3,0,252.05,0.0
4353,209.58,194.58,105.0,2,1,1,194.58,1.0
4354,492.24,407.43,320.0,5,4,1,412.24,0.0
4355,419.19,339.19,260.0,4,4,0,339.19,0.0
4356,86.75,86.75,85.0,1,1,0,86.75,0.0
4357,197.65,172.31,150.0,2,2,0,177.65,0.0
4358,459.63,420.47,305.0,4,4,0,429.63,0.0
4359,1484.57,1314.1,722.5,11,8,3,1314.54,0.0
4360,635.75,483.93,562.0,7,7,0,483.93,0.0
4361,193.5,173.5,150.0,2,2,0,173.5,0.0
4362,25.85,25.0,25.0,1,0,1,25.85,0.0
4363,398.29,295.35,385.0,5,5,0,298.09,0.0
4364,220.32,200.32,160.0,2,2,0,200.32,0.0
4365,95.44,95.95,95.0,1,1,0,95.44,0.0
4366,353.86,234.17,100.0,2,1,1,239.69,0.0
4367,85.46,85.46,75.0,2,1,1,85.46,0.0
4368,463.18,362.25,365.92,5,5,0,363.11,0.0
4369,459.39,406.92,300.92,5,5,0,362.06,0.0
4370,194.24,167.45,160.0,2,2,0,174.12,0.0
4371,111.12,103.29,80.0,1,1,0,106.7,0.0
4372,131.95,131.95,127.0,2,2,0,131.95,0.0
4373,147.76,210.42,130.0,2,2,0,110.42,0.0
4374,961.12,961.12,820.84,16,16,0,961.12,0.0
4375,173.56,143.56,150.0,2,2,0,143.56,0.0
4376,1401.8,1108.63,1017.73,14,14,0,1108.63,0.0
4377,772.09,704.47,585.0,8,5,3,654.47,0.0
4378,257.93,166.51,195.0,2,2,0,166.51,0.0
4379,97.13,97.13,85.46,2,2,0,97.13,0.0
4380,80.0,80.0,80.0,1,1,0,80.0,0.0
4381,150.8,95.8,150.0,2,2,0,95.8,0.0
4382,86.28,82.2,80.0,1,1,0,86.18,0.0
4383,896.95,651.96,550.0,15,12,3,762.29,0.0
4384,35.0,0.0,35.0,1,0,1,0.0,0.0
4385,274.05,254.05,160.0,3,2,1,254.05,1.0
4386,167.81,155.93,73.125,1,1,0,155.93,0.0
4387,95.95,95.95,95.0,1,1,0,95.95,0.0
4388,182.0,182.0,80.0,1,1,0,182.0,0.0
4389,124.95,124.95,85.0,1,1,0,124.95,0.0
4390,310.59,265.59000000000003,225.0,3,3,0,265.59,0.0
4391,131.45,131.45,80.0,1,1,0,131.45,0.0
4392,194.8,194.8,185.0,3,3,0,194.8,0.0
4393,505.0,387.36,403.0,6,5,1,400.65,0.0
4394,287.7,244.84,232.0,3,3,0,267.7,0.0
4395,151.45,141.17,80.0,1,1,0,91.17,0.0
4396,478.86,370.58,390.46,6,6,0,378.86,0.0
4397,297.2,276.72,235.0,3,3,0,277.2,0.0
4398,115.0,115.0,75.0,1,1,0,115.0,0.0
4399,84.17,79.82,80.0,1,1,0,79.82,0.0
4400,224.59,147.8,164.0,2,2,0,150.9,0.0
4401,102.87,102.87,75.0,2,1,1,102.87,0.0
4402,433.75,736.2,265.0,4,4,0,541.22,0.0
4403,831.68,634.54,626.76,8,8,0,654.28,0.0
4404,113.76,113.76,75.97,1,1,0,113.76,0.0
4405,396.61,246.29,260.92,4,4,0,253.78,0.0
4406,218.34,164.36,187.0,3,2,1,163.34,0.0
4407,108.83,108.83,88.0,2,1,1,108.83,0.0
4408,167.51,156.97,88.92,2,2,0,167.51,0.0
4409,141.04,141.04,115.46,2,2,0,141.04,0.0
4410,68.63,68.63,65.46,1,1,0,68.63,0.0
4411,147.74,139.04,110.97,2,2,0,139.04,0.0
4412,616.58,516.58,490.46,8,8,0,516.58,0.0
4413,65.0,45.0,65.0,1,1,0,45.0,0.0
4414,435.75,322.4899999999999,375.0,5,5,0,322.49,0.0
4415,130.92,130.92,130.92,2,2,0,130.92,0.0
4416,255.98,225.98,150.0,2,2,0,225.98,0.0
4417,247.46,290.54,235.0,3,3,0,247.46,0.0
4418,389.7,289.7,329.2999999999999,5,5,0,289.7,0.0
4419,250.38,250.38,205.0,3,3,0,250.38,0.0
4420,217.55,197.55,150.0,2,2,0,197.55,0.0
4421,116.83,106.83,75.0,1,1,0,106.83,0.0
4422,250.0,250.0,250.0,3,3,0,250.0,0.0
4423,140.0,140.0,140.0,2,2,0,140.0,0.0
4424,154.0,162.0,150.0,2,2,0,154.0,1.0
4425,80.0,75.58,80.0,1,1,0,75.58,0.0
4426,160.0,140.0,160.0,2,2,0,140.0,0.0
4427,139.21,139.21,95.0,1,1,0,139.21,0.0
4428,2787.9,2651.82,1222.75,30,28,2,2767.55,0.0
4429,411.0,266.75,383.0,5,5,0,266.75,0.0
4430,80.0,72.0,80.0,1,1,0,72.0,0.0
4431,130.2,115.2,95.0,1,1,0,115.2,0.0
4432,141.64,170.33999999999997,80.0,2,2,0,124.97,0.0
4433,181.04,154.74,150.0,2,2,0,152.34,0.0
4434,50.95,50.95,50.0,1,1,0,50.95,0.0
4435,172.73,113.69,150.0,2,2,0,113.69,1.0
4436,106.46,96.46,75.0,1,1,0,96.46,0.0
4437,293.89,273.89,220.0,4,3,1,273.89,0.0
4438,281.38,256.38,155.0,2,2,0,256.38,0.0
4439,195.01,159.48000000000005,150.0,2,2,0,170.01,0.0
4440,72.8,72.8,55.46,1,1,0,72.8,0.0
4441,150.0,130.0,150.0,2,2,0,130.0,0.0
4442,380.88,295.47,260.0,4,4,0,300.88,0.0
4443,325.67,245.67,260.0,4,4,0,245.67,0.0
4444,25.0,25.0,25.0,1,1,0,25.0,0.0
4445,13.0,13.0,13.0,2,0,2,13.0,0.0
4446,301.54,256.54,202.5,3,3,0,256.54,1.0
4447,262.75,242.75,150.0,2,2,0,242.75,0.0
4448,322.0,286.43,150.46,3,2,1,292.0,0.0
4449,430.83,286.58,375.0,5,5,0,286.58,0.0
4450,103.34,98.34,100.0,1,1,0,98.34,0.0
4451,116.69,116.69,90.0,2,1,1,116.69,0.0
4452,65.0,65.0,65.0,1,1,0,65.0,0.0
4453,70.46,70.46,70.46,1,1,0,70.46,0.0
4454,75.0,74.0,72.5,1,1,0,74.93,0.0
4455,78.77,75.0,75.0,1,1,0,78.77,0.0
4456,383.03,350.5300000000001,325.0,4,4,0,300.53,0.0
4457,85.0,85.0,85.0,2,1,1,85.0,0.0
4458,213.9,311.07,219.0,3,2,1,243.9,0.0
4459,345.68,261.21000000000004,320.0,4,4,0,261.21,0.0
4460,434.85,257.02,403.29,5,5,0,257.02,0.0
4461,152.8,137.6,155.0,2,2,0,132.8,0.0
4462,125.31,125.31,75.0,1,1,0,125.31,0.0
4463,223.53,203.53000000000003,150.0,2,2,0,203.53,0.0
4464,154.59,161.15,145.0,2,1,1,154.59,0.0
4465,167.39,137.39,132.0,2,2,0,137.39,0.0
4466,84.84,84.84,65.0,1,1,0,84.84,0.0
4467,146.72,146.72,137.92000000000002,3,3,0,146.72,0.0
4468,324.72,315.52,295.0,5,4,1,324.72,0.0
4469,300.0,220.0,300.0,4,4,0,220.0,0.0
4470,839.9,779.8999999999999,543.0,11,9,2,779.9,0.0
4471,122.16,104.66,75.0,1,1,0,104.66,0.0
4472,375.29,325.94,319.0,5,5,0,325.94,0.0
4473,189.87,169.87,152.0,2,2,0,169.87,0.0
4474,263.19,233.19,150.0,2,2,0,233.19,0.0
4475,165.93,160.0,160.0,2,2,0,165.93,0.0
4476,119.16,119.16,65.0,1,1,0,119.16,0.0
4477,298.83,381.94,155.0,2,2,0,248.62,0.0
4478,109.0,109.0,107.0,2,1,1,109.0,0.0
4479,219.3,199.3,200.92,4,4,0,199.3,0.0
4480,281.56,281.56,240.0,12,2,10,281.56,0.0
4481,103.84,99.49,75.97,1,1,0,99.49,0.0
4482,195.0,195.0,120.0,2,1,1,195.0,0.0
4483,86.66,86.66,75.0,1,1,0,86.66,0.0
4484,123.75,118.75,80.0,1,1,0,118.75,0.0
4485,460.81,460.81,417.58,8,5,3,460.81,0.0
4486,173.7,173.7,125.0,2,1,1,173.7,0.0
4487,140.0,140.0,140.0,2,2,0,140.0,0.0
4488,229.38,177.57999999999996,195.0,3,3,0,184.38,0.0
4489,97.62,97.62,87.0,1,1,0,97.62,0.0
4490,335.13,280.02,240.0,4,3,1,281.2,0.0
4491,165.0,165.0,165.0,2,2,0,165.0,0.0
4492,35.0,0.0,35.0,1,0,1,0.0,0.0
4493,246.62,208.62,177.0,2,2,0,226.62,0.0
4494,220.06,196.06,150.0,2,2,0,196.06,0.0
4495,76.0,71.58,76.0,1,1,0,71.58,0.0
4496,130.74,130.74,80.0,1,1,0,130.74,0.0
4497,35.0,0.0,35.0,1,0,1,0.0,0.0
4498,112.66,107.83,77.46,2,1,1,112.66,0.0
4499,150.0,150.0,150.0,2,2,0,150.0,0.0
4500,251.86,226.86,160.0,2,2,0,226.86,0.0
4501,265.82,240.63,155.0,2,2,0,240.82,0.0
4502,227.34,207.34,192.0,3,3,0,207.34,0.0
4503,121.5,121.5,80.0,1,1,0,121.5,0.0
4504,77.67,70.28,70.0,2,2,0,77.67,0.0
4505,206.88,38.04,196.38,3,3,0,38.04,0.0
4506,1219.49,908.59,842.5,11,10,1,908.59,0.0
4507,441.87,308.02,300.0,4,4,0,353.02,0.0
4508,190.0,170.0,190.0,2,2,0,170.0,0.0
4509,35.0,0.0,35.0,1,0,1,0.0,0.0
4510,35.0,0.0,35.0,1,0,1,0.0,0.0
4511,195.92,150.92000000000004,195.92,3,3,0,101.09,0.0
4512,53.92,53.0,40.0,1,1,0,53.92,0.0
4513,192.5,192.5,170.0,4,4,0,192.5,0.0
4514,150.58,130.57999999999998,130.0,2,2,0,130.58,0.0
4515,204.37,173.70999999999995,150.0,2,2,0,179.37,0.0
4516,94.13,139.13,82.0,1,1,0,89.13,0.0
4517,82.95,73.19,82.0,1,1,0,73.19,0.0
4518,215.76,256.59000000000003,160.0,2,2,0,156.59,0.0
4519,263.95,239.53000000000003,150.0,2,2,0,239.53,0.0
4520,138.14,124.29,77.0,1,1,0,138.14,0.0
4521,278.06,237.96,174.0,3,2,1,237.96,0.0
4522,192.45,-30.74,150.0,2,2,0,192.45,1.0
4523,202.09,177.33,155.0,2,2,0,177.33,0.0
4524,382.54,337.54,235.0,3,3,0,337.54,0.0
4525,300.29,255.29,215.46,4,3,1,255.29,0.0
4526,330.5,178.68,320.0,4,4,0,178.68,0.0
4527,272.37,227.37,202.5,3,3,0,227.37,0.0
4528,97.0,87.0,82.0,1,1,0,87.0,0.0
4529,370.32,285.97,261.37999999999994,4,4,0,285.97,0.0
4530,166.66,152.95999999999995,130.0,2,2,0,132.96,0.0
4531,396.14,351.1400000000001,275.46,7,3,4,351.14,0.0
4532,96.38,91.03,85.75,1,1,0,91.96,0.0
4533,130.46,110.46,130.45999999999998,2,2,0,110.46,0.0
4534,318.33,119.51,156.0,2,2,0,242.91,0.0
4535,100.0,100.0,100.0,1,1,0,100.0,0.0
4536,186.44,166.44,160.0,2,2,0,166.44,0.0
4537,173.37,148.26999999999995,155.0,2,2,0,153.32,0.0
4538,230.14,126.15,190.46,2,2,0,195.14,0.0
4539,186.21,119.96,80.0,1,1,0,123.36,0.0
4540,197.58,154.72,160.0,2,2,0,154.72,0.0
4541,85.95,85.95,85.0,2,1,1,85.95,0.0
4542,75.0,75.0,75.0,1,1,0,75.0,1.0
4543,162.8,142.8,150.0,2,2,0,142.8,0.0
4544,94.6,84.0,75.0,1,1,0,94.6,0.0
4545,113.57,113.57,75.0,1,1,0,113.57,0.0
4546,257.59,233.24,160.45999999999995,2,2,0,233.24,0.0
4547,35.0,0.0,35.0,1,0,1,0.0,0.0
4548,201.34,156.34,195.0,3,3,0,156.34,0.0
4549,104.96,94.96,75.0,1,1,0,94.96,0.0
4550,95.95,95.95,95.0,1,1,0,95.95,0.0
4551,350.57,327.14,240.0,3,2,1,253.25,0.0
4552,180.0,160.0,180.0,3,2,1,160.0,0.0
4553,329.4,217.0,325.0,4,4,0,75.8,0.0
4554,252.4,252.4,252.0,4,4,0,252.4,0.0
4555,86.03,82.29,65.0,1,1,0,86.03,0.0
4556,207.62,178.10000000000005,235.0,3,3,0,178.1,0.0
4557,140.46,140.45999999999998,140.45999999999998,2,2,0,140.46,0.0
4558,271.0,189.49,270.0,3,3,0,189.49,0.0
4559,112.84,108.49,80.0,1,1,0,108.49,0.0
4560,310.08,257.06,225.0,3,3,0,265.08,0.0
4561,172.33,80.5,80.0,1,1,0,80.5,0.0
4562,341.46,261.46,320.0,4,4,0,261.46,0.0
4563,505.34,420.34,385.0,5,5,0,420.34,0.0
4564,213.33,193.33,175.0,3,2,1,193.33,0.0
4565,277.31,214.21,195.0,2,2,0,214.21,0.0
4566,130.41,330.41,80.0,1,1,0,130.41,0.0
4567,335.65,329.5,142.0,2,2,0,335.65,0.0
4568,91.67,56.27,80.0,1,1,0,56.27,0.0
4569,180.83,360.83,190.0,2,2,0,160.83,0.0
4570,429.21,569.21,505.0,6,6,0,329.21,0.0
4571,280.08,249.04,145.0,3,2,1,260.08,0.0
4572,158.08,133.73000000000002,135.0,2,2,0,133.73,0.0
4573,129.08,129.08,100.0,2,2,0,129.08,0.0
4574,101.53,91.53,75.0,1,1,0,91.53,0.0
4575,209.59,176.54,160.0,2,2,0,176.54,0.0
4576,885.93,745.93,560.0,10,7,3,745.93,0.0
4577,398.72,318.72,275.92,5,4,1,318.72,0.0
4578,193.0,173.0,155.0,2,2,0,173.0,0.0
4579,259.72,209.88,195.0,3,3,0,214.72,0.0
4580,150.86,118.17,130.0,2,2,0,120.86,0.0
4581,276.9,278.19,203.46,4,3,1,281.9,0.0
4582,308.0,250.4,320.0,4,4,0,228.0,0.0
4583,389.5,309.5,330.0,4,4,0,309.5,0.0
4584,2744.6,1963.2599999999993,1122.0,14,14,0,1963.26,0.0
4585,153.46,153.46,75.0,1,1,0,153.46,0.0
4586,75.58,65.58,50.0,1,1,0,65.58,0.0
4587,146.89,146.89,80.43,1,1,0,146.89,0.0
4588,427.63,327.63,326.37999999999994,5,5,0,327.63,0.0
4589,76.65,76.65,75.0,1,1,0,76.65,0.0
4590,468.04,375.94,350.0,4,4,0,388.04,0.0
4591,141.31,138.33,90.0,2,1,1,141.31,0.0
4592,415.49,429.64,197.0,3,3,0,338.39,0.0
4593,100.72,69.99,65.46,1,1,0,70.45,0.0
4594,304.67,301.32000000000005,190.0,3,3,0,207.67,0.0
4595,181.83,161.82999999999996,150.0,2,2,0,161.83,0.0
4596,328.83,248.83,300.0,4,4,0,248.83,0.0
4597,286.15,194.94,260.92,4,4,0,196.15,0.0
4598,278.67,163.87,261.84,4,4,0,163.87,1.0
4599,578.28,432.18000000000006,452.58,6,6,0,432.18,0.0
4600,123.8,123.8,100.0,1,1,0,123.8,0.0
4601,121.66,117.31,110.0,2,2,0,117.31,0.0
4602,90.0,90.0,90.0,2,2,0,90.0,0.0
4603,390.0,290.0,375.0,5,5,0,290.0,0.0
4604,81.29,81.29,55.46,1,1,0,81.29,0.0
4605,238.0,218.0,160.0,2,2,0,140.67,0.0
4606,213.8,183.8,276.38,5,4,1,183.8,0.0
4607,451.59,237.85,235.0,3,3,0,451.59,0.0
4608,238.43,202.98,160.0,2,2,0,209.73,0.0
4609,453.17,661.9,450.0,4,4,0,453.08,0.0
4610,1167.17,1167.17,35.0,1,0,1,1167.17,0.0
4611,190.13,478.04,150.0,1,1,0,190.13,0.0
4612,274.99,257.5,237.5,3,3,0,274.99,0.0
4613,65.0,65.0,45.0,1,1,0,65.0,0.0
4614,563.67,389.34,502.0,6,6,0,412.15,0.0
4615,111.88,111.88,111.88,1,1,0,111.88,0.0
4616,368.15,353.15,341.5,5,4,1,353.15,0.0
4617,2890.37,1843.69,2112.8800000000006,43,43,0,1884.16,0.0
4618,76.67,76.67,55.0,1,1,0,76.67,0.0
4619,98.87,99.67,65.0,1,1,0,98.87,0.0
4620,2531.29,2493.28,1899.5,23,23,0,2501.29,0.0
4621,151.34,126.34,130.0,2,2,0,126.34,0.0
4622,469.61,469.61,435.0,4,4,0,469.61,0.0
4623,316.84,236.84000000000003,286.92,6,4,2,236.84,0.0
4624,375.83,314.16,249.0,3,3,0,315.71,0.0
4625,235.0,235.0,235.0,3,3,0,235.0,0.0
4626,82.34,82.34,65.0,1,1,0,82.34,0.0
4627,38.05,38.05,31.199999,1,1,0,38.05,0.0
4628,90.0,90.0,65.0,1,1,0,90.0,0.0
4629,57.22,57.0,57.0,1,1,0,57.22,0.0
4630,224.68,179.68,195.0,3,3,0,179.68,0.0
4631,183.33,153.32999999999996,135.0,2,2,0,153.33,0.0
4632,122.41,122.41,75.0,1,1,0,122.41,0.0
4633,165.59,160.0,160.0,2,2,0,165.59,0.0
4634,160.67,155.67000000000004,115.0,2,2,0,155.67,0.0
4635,230.98,230.98,205.0,3,3,0,230.98,0.0
4636,1324.0,1283.9999999999998,1114.0,22,22,0,1284.0,0.0
4637,536.44,518.9,514.0,12,12,0,536.44,0.0
4638,88.75,78.75,70.0,1,1,0,78.75,0.0
4639,216.18,163.38,80.0,1,1,0,173.68,0.0
4640,163.65,160.82,155.0,2,2,0,163.65,0.0
4641,679.01,669.78,556.0,19,9,10,829.74,0.0
4642,111.75,111.75,85.0,1,1,0,111.75,0.0
4643,75.0,75.0,75.0,1,1,0,75.0,0.0
4644,302.29,252.27,230.0,3,3,0,252.83,1.0
4645,166.9,146.9,165.0,4,2,2,146.9,0.0
4646,732.13,526.96,440.0,5,5,0,526.96,0.0
4647,257.63,237.63,180.0,3,3,0,237.63,0.0
4648,86.67,86.67,65.0,2,1,1,86.67,0.0
4649,233.66,180.46,195.46,3,3,0,188.66,0.0
4650,340.46,285.46,227.0,3,3,0,285.46,0.0
4651,124.7,124.7,107.2,2,1,1,124.7,0.0
4652,383.59,303.5900000000001,339.0,4,4,0,303.59,0.0
4653,656.95,556.95,490.92,8,8,0,556.95,1.0
4654,79.17,75.0,75.0,1,1,0,79.17,0.0
4655,489.75,410.91,310.0,3,3,0,410.91,0.0
4656,324.32,297.4600000000001,177.0,2,2,0,304.32,0.0
4657,202.95,202.95,190.0,3,3,0,202.95,0.0
4658,451.69,351.68999999999994,375.0,5,5,0,351.69,0.0
4659,70.0,70.0,70.0,1,1,0,70.0,0.0
4660,681.47,562.9599999999998,445.0,6,5,1,581.47,0.0
4661,149.9,144.9,115.0,2,2,0,144.9,0.0
4662,486.36,330.92,375.0,5,5,0,341.44,0.0
4663,429.27,329.2700000000001,410.46,7,6,1,329.27,0.0
4664,35.0,0.0,35.0,1,0,1,0.0,0.0
4665,120.0,120.0,120.0,2,2,0,120.0,0.0
4666,683.76,548.76,465.0,9,5,4,548.76,0.0
4667,335.56,220.0,328.0,4,4,0,223.56,0.0
4668,132.4,132.4,85.0,2,1,1,132.4,0.0
4669,80.0,80.0,80.0,2,2,0,80.0,0.0
4670,606.08,506.08,430.0,7,6,1,506.08,0.0
4671,495.87,365.43,826.23,11,10,1,365.43,0.0
4672,133.92,133.92,120.92,3,2,1,133.92,0.0
4673,344.44,289.04,225.0,3,3,0,299.44,0.0
4674,86.2,86.2,85.0,1,1,0,86.2,0.0
4675,133.89,129.39,71.88,1,1,0,129.39,0.0
4676,255.13,255.13,90.46,2,2,0,255.13,0.0
4677,362.91,362.91,105.46,2,2,0,362.91,0.0
4678,497.56,429.6,305.0,4,4,0,407.56,0.0
4679,107.03,103.82,75.0,1,1,0,107.03,0.0
4680,88.75,88.75,75.0,1,1,0,88.75,0.0
4681,95.0,95.0,80.0,1,1,0,95.0,0.0
4682,256.58,201.58,200.0,3,3,0,201.58,0.0
4683,75.0,75.0,75.0,1,1,0,75.0,0.0
4684,163.66,142.2,160.0,2,2,0,143.56,0.0
4685,640.91,540.91,380.0,5,5,0,540.91,1.0
4686,71.3,71.3,55.46,1,1,0,71.3,0.0
4687,764.07,544.93,280.92,6,4,2,597.56,0.0
4688,147.5,142.5,105.0,2,2,0,142.5,0.0
4689,374.52,319.52,230.0,3,3,0,319.52,0.0
4690,274.48,229.48,245.0,3,3,0,229.48,0.0
4691,75.0,75.0,75.0,1,1,0,75.0,0.0
4692,1604.3,1568.59,1293.0,28,22,6,1568.59,0.0
4693,96.31,86.31,75.0,1,1,0,86.31,0.0
4694,158.35,158.35000000000005,120.0,2,2,0,158.35,0.0
4695,207.14,116.34,160.0,2,2,0,116.34,0.0
4696,614.11,512.34,380.0,5,5,0,512.34,0.0
4697,450.0,330.0,450.0,6,6,0,330.0,0.0
4698,83.83,83.83,50.0,1,1,0,83.83,0.0
4699,91.04,83.33,75.0,1,1,0,86.04,0.0
4700,84.12,82.85,80.0,1,1,0,84.03,0.0
4701,105.58,101.08,80.0,1,1,0,105.58,0.0
4702,374.17,288.43,305.0,4,4,0,285.23,0.0
4703,164.79,154.79,205.0,2,2,0,154.79,0.0
4704,206.96,101.07,96.88,2,2,0,152.95,0.0
4705,141.9,141.9,127.0,2,2,0,141.9,0.0
4706,208.98,167.71,160.0,2,2,0,167.71,0.0
4707,322.48,311.86,290.0,3,3,0,322.48,0.0
4708,945.56,780.8,809.0,12,10,2,780.8,0.0
4709,98.34,98.34,72.0,1,1,0,98.34,0.0
4710,383.31,338.31,195.0,3,3,0,338.31,0.0
4711,159.78,154.78,270.0,2,2,0,154.78,0.0
4712,75.95,75.95,75.0,1,1,0,75.95,0.0
4713,254.41,209.41000000000003,195.0,3,3,0,209.41,0.0
4714,552.7,472.7,548.9,7,4,3,472.7,0.0
4715,354.64,274.64,287.92,5,5,0,274.64,0.0
4716,35.4,35.4,35.0,1,1,0,35.4,0.0
4717,447.83,348.14,355.0,5,4,1,350.18,0.0
4718,543.1,627.6,370.5,6,6,0,377.6,0.0
4719,130.46,125.46,105.46,2,2,0,125.46,0.0
4720,35.0,0.0,35.0,1,0,1,0.0,0.0
4721,150.0,150.0,150.0,2,2,0,150.0,0.0
4722,343.95,305.55,310.0,3,3,0,316.75,0.0
4723,601.69,399.9500000000001,528.01,7,7,0,400.79,0.0
4724,90.83,90.83,75.0,1,1,0,90.83,0.0
4725,105.63,100.63,85.0,2,1,1,100.63,0.0
4726,427.48,286.68,367.5,5,5,0,287.48,0.0
4727,260.46,172.41,241.29,3,3,0,172.41,0.0
4728,421.44,334.6,273.0,5,4,1,341.44,1.0
4729,115.0,211.58,105.0,2,1,1,115.0,0.0
4730,65.0,65.0,65.0,1,1,0,65.0,0.0
4731,989.44,816.9399999999998,520.0,7,6,1,816.94,0.0
4732,127.57,122.57,105.0,2,2,0,122.57,0.0
4733,9.0,8.0,8.0,1,0,1,9.0,0.0
4734,428.47,367.21,303.0,6,4,2,383.47,0.0
4735,758.87,673.48,641.7199999999998,11,11,0,681.48,0.0
4736,200.0,180.0,200.0,3,3,0,180.0,0.0
4737,194.92,174.92,135.0,2,2,0,174.92,0.0
4738,199.38,154.38,196.38,3,3,0,154.38,0.0
4739,84.0,84.0,84.0,2,2,0,84.0,0.0
4740,97.79,97.79,65.0,1,1,0,97.79,0.0
4741,152.5,132.5,130.0,2,2,0,132.5,0.0
4742,171.66,141.66,130.0,2,2,0,141.66,0.0
4743,1306.18,872.05,885.0,15,11,4,883.03,0.0
4744,260.01,143.59,195.0,3,3,0,143.59,0.0
4745,2792.91,2610.07,2175.79,37,36,1,2560.07,0.0
4746,241.17,221.17,195.0,3,3,0,221.17,0.0
4747,35.0,0.0,35.0,1,0,1,0.0,0.0
4748,181.16,170.97,105.0,2,1,1,176.16,0.0
4749,386.54,225.05,320.0,4,4,0,243.46,0.0
4750,479.33,379.33,326.38,5,5,0,379.33,0.0
4751,1002.1,773.62,612.5,8,8,0,792.3,0.0
4752,419.1,266.29,325.46,5,5,0,269.27,0.0
4753,199.38,141.32999999999996,196.38,3,3,0,141.33,0.0
4754,528.92,404.57000000000005,440.92,6,6,0,404.57,0.0
4755,521.2,441.2,493.0,8,7,1,441.2,0.0
4756,61.8,59.0,50.0,1,1,0,61.8,0.0
4757,369.92,254.52,300.0,4,4,0,254.52,1.0
4758,525.84,480.84,235.46,3,3,0,480.84,0.0
4759,373.0,293.0,333.0,5,4,1,293.0,0.0
4760,865.0,505.0,550.0,8,6,2,505.0,0.0
4761,117.4,117.4,75.0,1,1,0,117.4,0.0
4762,714.22,634.22,529.0,8,6,2,634.22,0.0
